repair_candidate_id_v301,source_family,source_id,cap_share_v301,source_exposure_v301,source_share_v301,source_slack_v301,source_cap_violated_v301,claim_boundary_v301
best_return_imputation_repair,grade,A,0.8531348749298603,719000.0,0.8531339918720893,8.830577710172705e-07,False,v301 repair source diagnostic only; no branch-price proof
best_return_imputation_repair,dti_band,3,0.85,11600.0,0.01376405327637863,0.8362359467236213,False,v301 repair source diagnostic only; no branch-price proof
best_return_imputation_repair,dti_band,4,0.85,4200.0,0.004983536531102607,0.8450164634688974,False,v301 repair source diagnostic only; no branch-price proof
best_return_imputation_repair,period,2018,0.82,500750.0,0.594168075702293,0.22583192429770693,False,v301 repair source diagnostic only; no branch-price proof
best_return_imputation_repair,period,2019,0.82,303100.0,0.3596452196612382,0.46035478033876176,False,v301 repair source diagnostic only; no branch-price proof
best_return_imputation_repair,period,2020,0.82,38925.0,0.04618670463646881,0.7738132953635312,False,v301 repair source diagnostic only; no branch-price proof
best_return_imputation_repair,state_top20,AZ,0.35,10500.0,0.012458841327756518,0.33754115867224344,False,v301 repair source diagnostic only; no branch-price proof
best_return_imputation_repair,state_top20,CA,0.35,105900.0,0.12565631396280147,0.2243436860371985,False,v301 repair source diagnostic only; no branch-price proof
best_return_imputation_repair,state_top20,CO,0.35,24200.0,0.028714662869686453,0.32128533713031354,False,v301 repair source diagnostic only; no branch-price proof
best_return_imputation_repair,state_top20,FL,0.35,45825.0,0.054373943223280236,0.2956260567767197,False,v301 repair source diagnostic only; no branch-price proof
best_return_imputation_repair,state_top20,GA,0.35,36150.0,0.0428940108569903,0.3071059891430097,False,v301 repair source diagnostic only; no branch-price proof
best_return_imputation_repair,state_top20,IL,0.35,92725.0,0.11002343448725935,0.23997656551274063,False,v301 repair source diagnostic only; no branch-price proof
best_return_imputation_repair,state_top20,IN,0.35,1000.0,0.0011865563169291922,0.34881344368307077,False,v301 repair source diagnostic only; no branch-price proof
best_return_imputation_repair,state_top20,MA,0.35,25400.0,0.030138530450001484,0.3198614695499985,False,v301 repair source diagnostic only; no branch-price proof
best_return_imputation_repair,state_top20,MD,0.35,12200.0,0.014475987066536146,0.33552401293346384,False,v301 repair source diagnostic only; no branch-price proof
best_return_imputation_repair,state_top20,MI,0.35,2400.0,0.0028477351606300614,0.3471522648393699,False,v301 repair source diagnostic only; no branch-price proof
best_return_imputation_repair,state_top20,MN,0.35,10300.0,0.01222153006437068,0.3377784699356293,False,v301 repair source diagnostic only; no branch-price proof
best_return_imputation_repair,state_top20,NC,0.35,22350.0,0.026519533683367447,0.3234804663166325,False,v301 repair source diagnostic only; no branch-price proof
best_return_imputation_repair,state_top20,NJ,0.35,14000.0,0.016611788437008692,0.3333882115629913,False,v301 repair source diagnostic only; no branch-price proof
best_return_imputation_repair,state_top20,NV,0.35,9200.0,0.010916318115748568,0.3390836818842514,False,v301 repair source diagnostic only; no branch-price proof
best_return_imputation_repair,state_top20,NY,0.35,89675.0,0.10640443772062531,0.24359556227937468,False,v301 repair source diagnostic only; no branch-price proof
best_return_imputation_repair,state_top20,OH,0.35,21000.0,0.024917682655513036,0.32508231734448695,False,v301 repair source diagnostic only; no branch-price proof
best_return_imputation_repair,state_top20,PA,0.35,37050.0,0.043961911542226575,0.3060380884577734,False,v301 repair source diagnostic only; no branch-price proof
best_return_imputation_repair,state_top20,TX,0.35,33650.0,0.03992762006466732,0.31007237993533265,False,v301 repair source diagnostic only; no branch-price proof
best_return_imputation_repair,state_top20,VA,0.35,11100.0,0.013170775117914034,0.33682922488208594,False,v301 repair source diagnostic only; no branch-price proof
best_return_imputation_repair,state_top20,WA,0.35,57475.0,0.06819732431550532,0.2818026756844947,False,v301 repair source diagnostic only; no branch-price proof
best_return_imputation_repair,state_top20,other,0.35,180675.0,0.2143810625611818,0.13561893743881817,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,grade,A,0.8531348749298603,718900.0,0.8531165633251253,1.8311604734977394e-05,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,grade,B,0.8531348749298603,35350.0,0.04194974337674667,0.8111851315531136,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,grade,C,0.8531348749298603,27000.0,0.03204082238110778,0.8210940525487525,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,grade,D,0.8531348749298603,51925.0,0.06161924822737117,0.7915156267024891,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,grade,E,0.8531348749298603,8500.0,0.010086925564422821,0.8430479493654375,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,grade,F,0.8531348749298603,1000.0,0.0011866971252262142,0.851948177804634,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,grade,G,0.8531348749298603,0.0,0.0,0.8531348749298603,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,score_decile,0,0.9,758375.0,0.8999614323434302,3.85676565698434e-05,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,score_decile,1,0.9,50900.0,0.0604028836740143,0.8395971163259858,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,score_decile,2,0.9,24000.0,0.02848073100542914,0.8715192689945709,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,score_decile,3,0.9,9400.0,0.011154952977126414,0.8888450470228736,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,score_decile,4,0.9,0.0,0.0,0.9,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,score_decile,5,0.9,0.0,0.0,0.9,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,score_decile,6,0.9,0.0,0.0,0.9,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,score_decile,7,0.9,0.0,0.0,0.9,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,score_decile,8,0.9,0.0,0.0,0.9,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,score_decile,9,0.9,0.0,0.0,0.9,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,income_band,0,0.85,5600.0,0.0066455039012667996,0.8433544960987331,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,income_band,1,0.85,22625.0,0.026849022458243096,0.8231509775417569,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,income_band,2,0.85,48950.0,0.05808882427982318,0.7919111757201768,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,income_band,3,0.85,99550.0,0.11813569881626962,0.7318643011837304,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,income_band,4,0.85,665950.0,0.7902809505443973,0.05971904945560269,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,dti_band,0,0.85,598450.0,0.7101788945916279,0.13982110540837211,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,dti_band,1,0.85,194375.0,0.23066425371584537,0.6193357462841547,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,dti_band,2,0.85,34050.0,0.04040703711395259,0.8095929628860474,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,dti_band,3,0.85,11600.0,0.013765686652624084,0.8362343133473759,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,dti_band,4,0.85,4200.0,0.004984127925950099,0.8450158720740499,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,period,2018,0.82,502750.0,0.5966119797074791,0.2233880202925208,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,period,2019,0.82,301000.0,0.35719583469309046,0.4628041653069095,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,period,2020,0.82,38925.0,0.046192185599430384,0.7738078144005696,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,state_top20,AZ,0.35,10500.0,0.012460319814875248,0.3375396801851247,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,state_top20,CA,0.35,105900.0,0.12567122556145607,0.2243287744385439,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,state_top20,CO,0.35,24200.0,0.028718070430474384,0.3212819295695256,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,state_top20,FL,0.35,45825.0,0.05438039576349126,0.29561960423650874,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,state_top20,GA,0.35,36150.0,0.04289910107692764,0.30710089892307235,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,state_top20,IL,0.35,92725.0,0.1100364909366007,0.23996350906339928,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,state_top20,IN,0.35,1000.0,0.0011866971252262142,0.34881330287477375,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,state_top20,MA,0.35,25400.0,0.03014210698074584,0.31985789301925416,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,state_top20,MD,0.35,12200.0,0.014477704927759813,0.3355222950722402,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,state_top20,MI,0.35,2400.0,0.002848073100542914,0.34715192689945706,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,state_top20,MN,0.35,10300.0,0.012222980389830006,0.33777701961017,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,state_top20,NC,0.35,22350.0,0.026522680748805885,0.3234773192511941,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,state_top20,NJ,0.35,14000.0,0.016613759753166996,0.333386240246833,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,state_top20,NV,0.35,9200.0,0.01091761355208117,0.3390823864479188,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,state_top20,NY,0.35,89675.0,0.10641706470466075,0.24358293529533923,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,state_top20,OH,0.35,21000.0,0.024920639629750496,0.3250793603702495,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,state_top20,PA,0.35,37050.0,0.04396712848963123,0.30603287151036873,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,state_top20,TX,0.35,34650.0,0.04111905538908832,0.30888094461091165,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,state_top20,VA,0.35,10000.0,0.011866971252262142,0.3381330287477378,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,state_top20,WA,0.35,57475.0,0.06820541727237665,0.2817945827276233,False,v301 repair source diagnostic only; no branch-price proof
best_tight_source_relief_repair,state_top20,other,0.35,180675.0,0.21440650310024623,0.13559349689975375,False,v301 repair source diagnostic only; no branch-price proof
